iter	Passed	Remaining
1662	115102	577036
1663	115207	577147
1664	115366	577523
1665	115447	577513
1666	115538	577553
1667	115617	577535
1668	115689	577475
1669	115733	577281
1670	115794	577171
1671	115845	577010
1672	115903	576884
1673	115954	576723
1674	116008	576578
1675	116048	576362
1676	116143	576425
1677	116214	576361
1678	116276	576255
1679	116329	576109
1680	116420	576147
1681	116507	576164
1682	116561	576019
1683	116609	575843
1684	116667	575722
1685	116710	575522
1686	116762	575369
1687	116811	575200
1688	116868	575069
1689	116915	574890
1690	116965	574728
1691	117013	574557
1692	117065	574404
1693	117114	574233
1694	117166	574083
1695	117214	573911
1696	117270	573776
1697	117315	573589
1698	117371	573455
1699	117420	573286
1700	117474	573146
1701	117587	573288
1702	117646	573173
1703	117687	572969
1704	117747	572854
1705	117797	572690
1706	117855	572568
1707	117904	572403
1708	117958	572260
1709	118014	572127
1710	118061	571951
1711	118118	571824
1712	118176	571705
1713	118244	571629
1714	118312	571557
1715	118374	571455
1716	118439	571364
1717	118503	571272
1718	118557	571129
1719	118689	571366
1720	118792	571458
1721	118844	571310
1722	118902	571185
1723	118949	571011
1724	119016	570935
1725	119069	570787
1726	119127	570668
1727	119180	570519
1728	119237	570393
1729	119296	570277
1730	119375	570256
1731	119454	570238
1732	119511	570110
1733	119568	569985
1734	119619	569830
1735	119671	569680
1736	119720	569517
1737	119823	569611
1738	119898	569570
1739	119956	569447
1740	120004	569278
1741	120057	569136
1742	120106	568971
1743	120158	568821
1744	120206	568657
1745	120265	568539
1746	120315	568382
1747	120372	568259
1748	120421	568094
1749	120478	567970
1750	120521	567780
1751	120572	567628
1752	120642	567564
1753	120725	567559
1754	120823	567630
1755	120947	567819
1756	121097	568133
1757	121165	568059
1758	121223	567938
1759	121272	567774
1760	121326	567636
1761	121375	567475
1762	121435	567363
1763	121485	567208
1764	121540	567072
1765	121587	566901
1766	121642	566767
1767	121690	566603
1768	121749	566490
1769	121791	566294
1770	121851	566185
1771	121899	566022
1772	121993	566067
1773	122062	566002
1774	122195	566231
1775	122245	566075
1776	122301	565947
1777	122347	565769
1778	122397	565617
1779	122449	565467
1780	122498	565307
1781	122544	565135
1782	122594	564980
1783	122643	564818
1784	122697	564681
1785	122743	564512
1786	122802	564398
1787	122851	564235
1788	122913	564139
1789	122978	564051
1790	123089	564178
1791	123194	564275
1792	123393	564801
1793	123497	564895
1794	123595	564960
1795	123675	564939
1796	123744	564874
1797	123803	564756
1798	123862	564643
1799	123910	564479
1800	123966	564353
1801	124012	564179
1802	124069	564057
1803	124118	563898
1804	124176	563779
1805	124223	563615
1806	124273	563459
1807	124325	563316
1808	124376	563166
1809	124493	563316
1810	124546	563177
1811	124633	563187
1812	124699	563109
1813	124762	563012
1814	124816	562875
1815	124870	562743
1816	124919	562584
1817	124977	562469
1818	125025	562303
1819	125078	562165
1820	125127	562009
1821	125183	561882
1822	125229	561713
1823	125287	561596
1824	125329	561407
1825	125390	561303
1826	125430	561108
1827	125477	560942
1828	125639	561289
1829	125725	561297
1830	125770	561125
1831	125830	561017
1832	125881	560870
1833	125934	560730
1834	125981	560566
1835	126031	560416
1836	126090	560302
1837	126166	560267
1838	126242	560232
1839	126344	560309
1840	126427	560304
1841	126517	560329
1842	126582	560246
1843	126654	560192
1844	126769	560327
1845	126834	560244
1846	126902	560170
1847	126955	560032
1848	127010	559905
1849	127055	559729
1850	127108	559595
1851	127157	559437
1852	127214	559317
1853	127264	559168
1854	127321	559048
1855	127365	558871
1856	127420	558743
1857	127468	558583
1858	127522	558450
1859	127572	558300
1860	127622	558151
1861	127669	557989
1862	127723	557856
1863	127767	557679
1864	127889	557844
1865	127940	557698
1866	128001	557598
1867	128050	557442
1868	128106	557321
1869	128146	557127
1870	128198	556988
1871	128248	556841
1872	128310	556742
1873	128361	556598
1874	128410	556444
1875	128457	556283
1876	128516	556174
1877	128563	556012
1878	128618	555885
1879	128658	555696
1880	128712	555566
1881	128767	555437
1882	128830	555347
1883	128879	555195
1884	128999	555348
1885	129058	555237
1886	129113	555114
1887	129161	554955
1888	129221	554853
1889	129269	554695
1890	129330	554596
1891	129381	554454
1892	129431	554307
1893	129472	554120
1894	129523	553976
1895	129569	553815
1896	129626	553698
1897	129671	553528
1898	129730	553420
1899	129773	553244
1900	129824	553103
1901	129873	552954
1902	129929	552831
1903	129975	552669
1904	130083	552767
1905	130159	552732
1906	130216	552619
1907	130261	552450
1908	130319	552340
1909	130369	552192
1910	130426	552078
1911	130472	551916
1912	130527	551789
1913	130615	551804
1914	130687	551751
1915	130744	551637
1916	130804	551536
1917	130847	551360
1918	130897	551217
1919	130946	551068
1920	131006	550963
1921	131055	550813
1922	131112	550698
1923	131290	551092
1924	131353	551001
1925	131408	550879
1926	131473	550798
1927	131532	550689
1928	131596	550603
1929	131660	550517
1930	131745	550519
1931	131822	550488
1932	131908	550492
1933	131994	550502
1934	132069	550462
1935	132149	550441
1936	132209	550339
1937	132270	550237
1938	132362	550269
1939	132459	550322
1940	132504	550156
1941	132563	550048
1942	132604	549869
1943	132661	549753
1944	132711	549608
1945	132769	549497
1946	132818	549349
1947	132872	549224
1948	132918	549066
1949	132974	548944
1950	133021	548789
1951	133080	548683
1952	133127	548530
1953	133186	548421
1954	133246	548319
1955	133314	548252
1956	133372	548142
1957	133493	548292
1958	133611	548428
1959	133673	548333
1960	133718	548169
1961	133768	548027
1962	133815	547874
1963	133871	547754
1964	133918	547600
1965	133974	547480
1966	134019	547321
1967	134073	547194
1968	134122	547049
1969	134176	546922
1970	134226	546779
1971	134280	546653
1972	134335	546532
1973	134423	546547
1974	134492	546484
1975	134546	546356
1976	134668	546505
1977	134743	546465
1978	134798	546346
1979	134847	546201
1980	134905	546091
1981	134952	545937
1982	135004	545803
1983	135046	545630
1984	135101	545510
1985	135148	545358
1986	135207	545252
1987	135297	545273
1988	135373	545237
1989	135430	545125
1990	135487	545010
1991	135536	544868
1992	135581	544707
1993	135634	544579
1994	135680	544421
1995	135802	544571
1996	135878	544536
1997	135935	544421
1998	135985	544280
1999	136042	544171
2000	136087	544010
2001	136144	543898
2002	136193	543752
2003	136255	543660
2004	136306	543527
2005	136366	543425
2006	136413	543275
2007	136473	543174
2008	136512	542991
2009	136560	542846
2010	136648	542855
2011	136727	542832
2012	136787	542731
2013	136917	542909
2014	136978	542815
2015	137036	542708
2016	137083	542556
2017	137168	542557
2018	137255	542562
2019	137351	542604
2020	137427	542570
2021	137519	542596
2022	137589	542538
2023	137664	542496
2024	137717	542367
2025	137772	542250
2026	137820	542104
2027	137910	542122
2028	138121	542613
2029	138186	542535
2030	138238	542403
2031	138306	542337
2032	138366	542234
2033	138420	542113
2034	138464	541951
2035	138521	541839
2036	138570	541697
2037	138626	541581
2038	138672	541427
2039	138728	541311
2040	138776	541168
2041	138833	541057
2042	138880	540908
2043	138939	540805
2044	138983	540642
2045	139037	540519
2046	139084	540369
2047	139137	540246
2048	139260	540388
2049	139319	540286
2050	139358	540108
2051	139415	539998
2052	139463	539850
2053	139519	539738
2054	139565	539586
2055	139621	539471
2056	139669	539327
2057	139727	539220
2058	139768	539050
2059	139825	538940
2060	139865	538765
2061	139922	538654
2062	139970	538510
2063	140028	538404
2064	140073	538250
2065	140128	538132
2066	140175	537982
2067	140232	537874
2068	140354	538012
2069	140413	537913
2070	140462	537770
2071	140519	537664
2072	140562	537498
2073	140615	537376
2074	140659	537216
2075	140716	537108
2076	140760	536949
2077	140818	536843
2078	140864	536695
2079	140922	536591
2080	140968	536439
2081	141023	536324
2082	141069	536174
2083	141116	536027
2084	141166	535889
2085	141267	535948
2086	141331	535866
2087	141458	536023
2088	141533	535982
2089	141592	535884
2090	141640	535739
2091	141690	535606
2092	141740	535469
2093	141794	535350
2094	141838	535194
2095	141892	535075
2096	141936	534917
2097	141989	534797
2098	142038	534658
2099	142095	534551
2100	142173	534521
2101	142251	534493
2102	142327	534454
2103	142395	534390
2104	142443	534247
2105	142536	534276
2106	142641	534347
2107	142721	534326
2108	142804	534314
2109	142901	534356
2110	142983	534342
2111	143071	534349
2112	143138	534279
2113	143195	534171
2114	143241	534023
2115	143293	533898
2116	143343	533763
2117	143395	533635
2118	143440	533483
2119	143494	533366
2120	143542	533226
2121	143592	533091
2122	143745	533340
2123	143842	533382
2124	143890	533239
2125	143945	533125
2126	144022	533092
2127	144098	533056
2128	144158	532960
2129	144214	532847
2130	144261	532706
2131	144318	532596
2132	144364	532450
2133	144420	532339
2134	144466	532193
2135	144521	532077
2136	144567	531930
2137	144626	531831
2138	144677	531700
2139	144735	531600
2140	144787	531475
2141	144918	531637
2142	144980	531549
2143	145044	531469
2144	145103	531370
2145	145173	531311
2146	145229	531201
2147	145296	531130
2148	145344	530992
2149	145394	530858
2150	145443	530722
2151	145498	530610
2152	145539	530446
2153	145592	530324
2154	145635	530168
2155	145692	530061
2156	145741	529927
2157	145801	529829
2158	145850	529696
2159	145906	529584
2160	145992	529585
2161	146092	529634
2162	146139	529492
2163	146195	529384
2164	146242	529241
2165	146296	529126
2166	146348	529002
2167	146406	528900
2168	146449	528744
2169	146497	528607
2170	146544	528466
2171	146601	528358
2172	146648	528219
2173	146707	528120
2174	146757	527988
2175	146815	527887
2176	146864	527753
2177	146916	527631
2178	146963	527490
2179	147019	527383
2180	147107	527386
2181	147205	527429
2182	147257	527308
2183	147347	527320
2184	147416	527258
2185	147474	527157
2186	147533	527060
2187	147582	526926
2188	147637	526814
2189	147679	526656
2190	147733	526540
2191	147778	526395
2192	147827	526259
2193	147876	526128
2194	147928	526006
2195	147976	525867
2196	148031	525757
2197	148080	525624
2198	148167	525627
2199	148316	525849
2200	148455	526034
2201	148529	525992
2202	148609	525969
2203	148670	525879
2204	148731	525787
2205	148784	525667
2206	148835	525542
2207	148883	525407
2208	148941	525306
2209	148988	525166
2210	149046	525067
2211	149087	524906
2212	149136	524774
2213	149190	524660
2214	149247	524555
2215	149295	524422
2216	149351	524312
2217	149399	524176
2218	149458	524081
2219	149640	524415
2220	149706	524343
2221	149749	524192
2222	149833	524179
2223	149900	524112
2224	149965	524036
2225	150018	523917
2226	150076	523817
2227	150126	523689
2228	150182	523584
2229	150232	523455
2230	150284	523336
2231	150328	523186
2232	150376	523053
2233	150421	522906
2234	150475	522794
2235	150519	522645
2236	150573	522529
2237	150618	522387
2238	150705	522388
2239	150812	522457
2240	150865	522340
2241	150914	522208
2242	150967	522092
2243	151013	521953
2244	151062	521821
2245	151120	521721
2246	151169	521592
2247	151229	521499
2248	151277	521366
2249	151334	521262
2250	151381	521127
2251	151437	521018
2252	151485	520885
2253	151540	520778
2254	151593	520660
2255	151651	520563
2256	151694	520413
2257	151745	520288
2258	151795	520163
2259	151916	520281
2260	151969	520165
2261	152017	520030
2262	152062	519889
2263	152118	519783
2264	152164	519642
2265	152221	519540
2266	152315	519564
2267	152392	519531
2268	152443	519409
2269	152507	519332
2270	152558	519208
2271	152623	519136
2272	152674	519012
2273	152732	518915
2274	152778	518775
2275	152834	518671
2276	152920	518667
2277	153084	518929
2278	153154	518872
2279	153214	518779
2280	153255	518622
2281	153306	518502
2282	153355	518371
2283	153405	518248
2284	153447	518096
2285	153496	517967
2286	153542	517827
2287	153610	517764
2288	153675	517690
2289	153778	517744
2290	153853	517702
2291	153946	517723
2292	154026	517699
2293	154112	517693
2294	154378	518293
2295	154523	518487
2296	154591	518422
2297	154665	518378
2298	154732	518309
2299	154819	518307
2300	154880	518219
2301	154923	518070
2302	154977	517958
2303	155021	517813
2304	155075	517704
2305	155122	517568
2306	155176	517456
2307	155224	517326
2308	155278	517215
2309	155335	517111
2310	155399	517034
2311	155492	517053
2312	155597	517109
2313	155647	516987
2314	155704	516885
2315	155751	516750
2316	155808	516649
2317	155854	516511
2318	155904	516388
2319	155951	516253
2320	156003	516136
2321	156048	515995
2322	156100	515876
2323	156153	515764
2324	156212	515667
2325	156258	515532
2326	156312	515420
2327	156357	515281
2328	156410	515166
2329	156460	515044
2330	156505	514903
2331	156581	514864
2332	156700	514968
2333	156759	514876
2334	156815	514769
2335	156864	514643
2336	156920	514541
2337	156970	514416
2338	157028	514321
2339	157078	514197
2340	157136	514099
2341	157179	513952
2342	157233	513845
2343	157282	513718
2344	157339	513617
2345	157391	513502
2346	157445	513392
2347	157495	513268
2348	157550	513161
2349	157623	513114
2350	157744	513223
2351	157861	513319
2352	157925	513241
2353	157972	513109
2354	158022	512985
2355	158069	512854
2356	158124	512746
2357	158173	512622
2358	158227	512511
2359	158271	512371
2360	158327	512266
2361	158367	512111
2362	158421	512003
2363	158475	511895
2364	158536	511806
2365	158583	511676
2366	158638	511571
2367	158693	511463
2368	158749	511362
2369	158792	511218
2370	158852	511127
2371	158987	511280
2372	159060	511231
2373	159124	511155
2374	159214	511161
2375	159288	511118
2376	159379	511127
2377	159451	511076
2378	159542	511086
2379	159603	510999
2380	159675	510949
2381	159728	510836
2382	159784	510733
2383	159828	510593
2384	159883	510486
2385	159933	510365
2386	159985	510251
2387	160184	510604
2388	160250	510534
2389	160302	510419
2390	160357	510313
2391	160404	510181
2392	160458	510073
2393	160508	509954
2394	160565	509852
2395	160605	509701
2396	160663	509604
2397	160705	509458
2398	160763	509362
2399	160811	509235
2400	160862	509119
2401	160919	509018
2402	160968	508895
2403	161022	508789
2404	161072	508666
2405	161127	508563
2406	161177	508443
2407	161312	508591
2408	161379	508521
2409	161433	508414
2410	161485	508299
2411	161538	508188
2412	161586	508064
2413	161643	507964
2414	161698	507860
2415	161780	507840
2416	161870	507845
2417	161928	507751
2418	161994	507681
2419	162046	507565
2420	162119	507518
2421	162183	507443
2422	162252	507381
2423	162302	507262
2424	162445	507431
2425	162522	507396
2426	162586	507321
2427	162635	507197
2428	162696	507111
2429	162742	506979
2430	162797	506874
2431	162852	506771
2432	162954	506813
2433	163040	506805
2434	163134	506822
2435	163236	506862
2436	163345	506925
2437	163429	506913
2438	163592	507141
2439	163694	507183
2440	163766	507133
2441	163824	507036
2442	163894	506977
2443	163943	506856
2444	163995	506741
2445	164043	506615
2446	164099	506514
2447	164162	506435
2448	164233	506380
2449	164283	506260
2450	164337	506153
2451	164381	506015
2452	164435	505908
2453	164518	505890
2454	164625	505947
2455	164886	506473
2456	165075	506783
2457	165158	506765
2458	165237	506732
2459	165296	506639
2460	165353	506540
2461	165398	506407
2462	165458	506317
2463	165506	506191
2464	165602	506211
2465	165677	506169
2466	165762	506157
2467	165821	506064
2468	165877	505962
2469	165923	505831
2470	165979	505731
2471	166027	505605
2472	166078	505488
2473	166204	505599
2474	166290	505589
2475	166339	505466
2476	166403	505391
2477	166470	505323
2478	166533	505244
2479	166581	505119
2480	166638	505018
2481	166688	504899
2482	166745	504804
2483	166797	504689
2484	166851	504583
2485	166897	504451
2486	166950	504343
2487	166999	504220
2488	167049	504101
2489	167099	503982
2490	167171	503930
2491	167239	503864
2492	167388	504045
2493	167448	503957
2494	167517	503893
2495	167575	503801
2496	167636	503716
2497	167693	503617
2498	167751	503523
2499	167798	503396
2500	167856	503300
2501	167904	503175
2502	167961	503078
2503	168009	502955
2504	168066	502856
2505	168112	502727
2506	168170	502634
