iter	RMSE
4775	1542.68106
4776	1542.488228
4777	1541.053684
4778	1539.597676
4779	1539.207093
4780	1538.756679
4781	1537.975537
4782	1536.399801
4783	1536.208281
4784	1535.863344
4785	1535.670735
4786	1534.946817
4787	1534.422564
4788	1533.425069
4789	1533.319406
4790	1532.450309
4791	1532.281123
4792	1531.402786
4793	1531.396679
4794	1530.817309
4795	1529.938284
4796	1528.999596
4797	1528.84115
4798	1528.620339
4799	1528.096577
4800	1527.778217
4801	1527.508945
4802	1527.059337
4803	1526.093757
4804	1525.508206
4805	1525.456009
4806	1525.329805
4807	1524.727792
4808	1524.269759
4809	1524.060394
4810	1523.956491
4811	1523.237822
4812	1522.868221
4813	1522.580749
4814	1522.146206
4815	1521.347713
4816	1520.40541
4817	1520.121332
4818	1519.944902
4819	1518.59523
4820	1518.355805
4821	1518.028956
4822	1517.02943
4823	1516.552791
4824	1516.307704
4825	1516.187757
4826	1516.000105
4827	1515.299583
4828	1513.970055
4829	1513.449695
4830	1512.428575
4831	1511.920557
4832	1511.722755
4833	1511.137326
4834	1511.021021
4835	1510.531632
4836	1510.198342
4837	1509.991428
4838	1509.48095
4839	1509.098768
4840	1508.795232
4841	1507.540722
4842	1507.17347
4843	1506.612904
4844	1505.64431
4845	1504.852122
4846	1504.232265
4847	1504.013725
4848	1503.731444
4849	1502.753458
4850	1502.476722
4851	1502.04122
4852	1501.727904
4853	1500.65621
4854	1500.347587
4855	1500.155884
4856	1499.925354
4857	1499.212778
4858	1498.939475
4859	1498.824642
4860	1497.577289
4861	1497.444357
4862	1496.824874
4863	1495.980416
4864	1495.511793
4865	1495.174717
4866	1494.807775
4867	1494.470116
4868	1494.120721
4869	1492.86034
4870	1492.754745
4871	1491.807572
4872	1491.706996
4873	1491.135365
4874	1490.835429
4875	1489.148083
4876	1487.576937
4877	1486.715212
4878	1486.405692
4879	1485.615562
4880	1485.293443
4881	1484.879343
4882	1484.388974
4883	1483.255825
4884	1482.775238
4885	1482.139927
4886	1481.648347
4887	1480.793743
4888	1480.278678
4889	1479.739322
4890	1479.443962
4891	1479.182486
4892	1478.839495
4893	1477.666108
4894	1477.512471
4895	1476.864914
4896	1476.049046
4897	1475.044237
4898	1473.939085
4899	1473.867021
4900	1473.71682
4901	1472.58034
4902	1472.393456
4903	1471.465955
4904	1471.350714
4905	1471.274357
4906	1470.381279
4907	1470.135965
4908	1469.729044
4909	1469.563417
4910	1468.22556
4911	1467.819327
4912	1467.758818
4913	1467.592935
4914	1467.020408
4915	1466.921869
4916	1466.663566
4917	1466.486477
4918	1466.477148
4919	1466.004276
4920	1465.719256
4921	1465.481684
4922	1465.289985
4923	1464.980735
4924	1464.758257
4925	1464.659849
4926	1464.340651
4927	1464.144831
4928	1462.908206
4929	1462.465657
4930	1461.496404
4931	1461.230475
4932	1461.129694
4933	1460.37445
4934	1459.85163
4935	1459.01956
4936	1458.880582
4937	1457.995833
4938	1457.423008
4939	1456.881487
4940	1456.753516
4941	1456.573631
4942	1456.347928
4943	1456.01721
4944	1455.84497
4945	1455.830738
4946	1455.58836
4947	1453.988256
4948	1453.699432
4949	1452.961463
4950	1452.323522
4951	1451.3818
4952	1451.235513
4953	1450.520546
4954	1450.474463
4955	1450.236424
4956	1450.052294
4957	1449.69382
4958	1449.314603
4959	1449.211337
4960	1449.061884
4961	1448.755474
4962	1447.799536
4963	1447.384817
4964	1447.146622
4965	1446.953935
4966	1446.078978
4967	1445.995138
4968	1445.424141
4969	1445.005079
4970	1443.931588
4971	1443.743336
4972	1443.288702
4973	1442.37768
4974	1442.166605
4975	1441.915956
4976	1441.294341
4977	1440.265579
4978	1439.665279
4979	1439.064378
4980	1438.812917
4981	1438.724328
4982	1438.510076
4983	1438.013513
4984	1437.452782
4985	1436.086928
4986	1435.653666
4987	1435.417859
4988	1435.296718
4989	1434.807476
4990	1433.861202
4991	1433.348358
4992	1432.860866
4993	1432.487681
4994	1432.453867
4995	1432.018316
4996	1431.994042
4997	1431.332593
4998	1431.1215
4999	1430.818137
5000	1430.776175
5001	1429.662916
5002	1429.579031
5003	1429.318532
5004	1428.243615
5005	1428.04516
5006	1427.53466
5007	1426.318846
5008	1426.178121
5009	1426.096812
5010	1425.721004
5011	1424.915038
5012	1424.740325
5013	1424.694499
5014	1424.351633
5015	1422.923092
5016	1421.353045
5017	1420.124063
5018	1419.250723
5019	1418.754401
5020	1417.187966
5021	1416.387902
5022	1416.084133
5023	1416.015284
5024	1415.982631
5025	1414.902134
5026	1413.856732
5027	1413.508479
5028	1413.339577
5029	1413.217172
5030	1412.657283
5031	1411.959861
5032	1411.694771
5033	1411.253074
5034	1411.112344
5035	1410.748257
5036	1409.99244
5037	1409.407897
5038	1408.868187
5039	1408.703683
5040	1408.641755
5041	1408.411051
5042	1408.333207
5043	1408.01413
5044	1407.826221
5045	1407.211972
5046	1407.154188
5047	1406.888518
5048	1406.40246
5049	1406.10361
5050	1406.057482
5051	1405.175115
5052	1404.017979
5053	1403.889784
5054	1403.53127
5055	1403.245779
5056	1402.943098
5057	1402.293064
5058	1402.188773
5059	1402.025358
5060	1401.560119
5061	1401.334179
5062	1401.087467
5063	1400.510113
5064	1399.955785
5065	1398.972179
5066	1397.969868
5067	1397.600036
5068	1396.911454
5069	1396.626912
5070	1396.500386
5071	1396.096758
5072	1395.14349
5073	1395.099798
5074	1395.03144
5075	1394.926175
5076	1394.798874
5077	1394.637985
5078	1394.288038
5079	1393.353834
5080	1392.955514
5081	1392.768884
5082	1392.717511
5083	1391.584425
5084	1390.494206
5085	1389.590576
5086	1389.427897
5087	1389.162362
5088	1388.875125
5089	1388.276185
5090	1388.036981
5091	1387.47482
5092	1387.41161
5093	1387.254821
5094	1387.173106
5095	1386.64094
5096	1386.3421
5097	1386.13148
5098	1384.452674
5099	1384.296693
5100	1382.900806
5101	1382.828418
5102	1381.438713
5103	1381.290085
5104	1381.125147
5105	1380.612543
5106	1380.244515
5107	1379.82693
5108	1379.599752
5109	1378.35015
5110	1377.522303
5111	1377.147165
5112	1376.886286
5113	1376.783701
5114	1376.654304
5115	1376.255459
5116	1375.733473
5117	1375.1065
5118	1374.628638
5119	1374.100954
5120	1373.958478
5121	1373.287783
5122	1373.021914
5123	1372.602125
5124	1371.74149
5125	1370.508844
5126	1370.010549
5127	1369.7107
5128	1369.4535
5129	1368.944586
5130	1368.877511
5131	1368.667073
5132	1368.49571
5133	1368.231578
5134	1367.562477
5135	1366.995717
5136	1366.823328
5137	1365.948825
5138	1365.693546
5139	1365.225778
5140	1364.527616
5141	1364.262698
5142	1363.746344
5143	1363.443779
5144	1363.329135
5145	1362.983101
5146	1362.143652
5147	1360.871267
5148	1360.564525
5149	1360.177722
5150	1359.426075
5151	1358.838328
5152	1357.667775
5153	1357.19832
5154	1357.041837
5155	1356.729392
5156	1356.293892
5157	1355.194065
5158	1355.180501
5159	1354.414401
5160	1354.325033
5161	1353.762287
5162	1353.357803
5163	1352.857862
5164	1352.363929
5165	1351.944275
5166	1351.856574
5167	1351.557468
5168	1351.039623
5169	1350.532508
5170	1350.130787
5171	1349.977597
5172	1349.896703
5173	1349.479276
5174	1349.141213
5175	1348.378646
5176	1347.083365
5177	1346.77564
5178	1346.506025
5179	1345.58725
5180	1345.566176
5181	1344.789823
5182	1343.833439
5183	1343.448235
5184	1343.263916
5185	1342.494174
5186	1341.916549
5187	1341.72837
5188	1341.53256
5189	1341.225714
5190	1341.096347
5191	1339.890671
5192	1339.137056
5193	1338.825071
5194	1338.50264
5195	1337.360152
5196	1337.217552
5197	1336.966476
5198	1336.665976
5199	1335.490266
5200	1335.105763
5201	1334.528
5202	1334.393272
5203	1334.347978
5204	1334.096413
5205	1333.947949
5206	1333.909167
5207	1333.300082
5208	1332.733279
5209	1331.869763
5210	1331.272395
5211	1330.438082
5212	1330.198065
5213	1329.64904
5214	1329.060809
5215	1328.48158
5216	1328.165655
5217	1327.660141
5218	1327.363246
5219	1327.26592
5220	1326.656163
5221	1326.567805
5222	1325.971173
5223	1325.450733
5224	1325.036363
5225	1324.521364
5226	1324.169087
5227	1324.094412
5228	1323.256347
5229	1323.16627
5230	1322.939307
5231	1322.675491
5232	1322.454383
5233	1321.825418
5234	1321.576294
5235	1320.951426
5236	1320.303302
5237	1320.114639
5238	1319.400114
5239	1319.323415
5240	1318.812946
5241	1318.634112
5242	1318.400534
5243	1317.831233
5244	1317.536347
5245	1316.974864
5246	1316.963192
5247	1316.578887
5248	1315.896733
5249	1315.091317
5250	1315.044521
5251	1314.764856
5252	1314.67942
5253	1314.409341
5254	1314.078077
5255	1314.032867
5256	1313.913716
5257	1313.796724
5258	1313.564411
5259	1313.551118
5260	1313.474626
5261	1312.960354
5262	1312.820516
5263	1312.379571
5264	1312.0253
5265	1311.718862
5266	1311.24746
5267	1311.003671
5268	1310.712345
5269	1309.935486
5270	1309.866137
5271	1308.895648
5272	1308.748897
5273	1308.249947
5274	1308.15784
5275	1307.588583
5276	1307.304367
5277	1307.064518
5278	1306.831542
5279	1305.95574
5280	1305.819249
5281	1305.773804
5282	1304.511476
5283	1304.179075
5284	1303.987801
5285	1303.292731
5286	1302.886039
5287	1302.432956
5288	1301.537105
5289	1301.118965
5290	1300.952408
5291	1300.580704
5292	1300.36018
5293	1300.260537
5294	1300.039479
5295	1300.006656
5296	1299.892018
5297	1299.367779
5298	1299.127492
5299	1299.052179
5300	1298.995772
5301	1298.596629
5302	1297.784079
5303	1297.582038
5304	1297.23198
5305	1296.966727
5306	1296.559807
5307	1295.984547
5308	1295.817757
5309	1295.45615
5310	1295.163163
5311	1294.885619
5312	1294.830125
5313	1294.433964
5314	1294.310527
5315	1293.587371
5316	1293.089051
5317	1292.932424
5318	1292.331105
5319	1291.552572
5320	1290.73749
5321	1289.735825
5322	1289.446947
5323	1288.168958
5324	1287.374265
5325	1287.300885
5326	1286.980589
5327	1286.4379
5328	1285.876946
5329	1285.456286
5330	1284.940006
5331	1284.401377
5332	1283.933214
5333	1283.197667
5334	1282.450592
5335	1282.294002
5336	1282.113015
5337	1281.584335
5338	1281.227687
5339	1281.172735
5340	1280.280581
5341	1279.656559
5342	1279.249153
5343	1278.887579
5344	1278.851773
5345	1278.048728
5346	1277.708418
5347	1277.18649
5348	1276.849861
5349	1276.179366
5350	1276.098807
5351	1276.014726
5352	1275.790194
5353	1275.577803
5354	1275.366944
5355	1274.83925
5356	1274.605184
5357	1274.470828
5358	1273.706246
5359	1273.495446
5360	1272.91506
5361	1272.371823
5362	1272.092034
5363	1271.704936
5364	1271.274502
5365	1271.003788
5366	1270.764761
5367	1270.535125
5368	1269.987529
5369	1268.71639
5370	1268.688824
5371	1267.919303
5372	1267.795187
5373	1267.352458
5374	1267.338194
5375	1266.876161
5376	1266.086792
5377	1265.666569
5378	1265.092915
5379	1264.206129
5380	1263.486655
5381	1263.082846
5382	1262.60782
5383	1262.527496
5384	1262.325507
5385	1261.986988
5386	1261.216189
5387	1261.052411
5388	1260.936381
5389	1260.716321
5390	1260.660407
5391	1260.459842
5392	1259.969775
5393	1259.710596
5394	1259.348928
5395	1258.170399
5396	1258.00234
5397	1257.423986
5398	1257.231157
5399	1257.202397
5400	1255.852961
5401	1255.065585
5402	1254.856763
5403	1254.448662
5404	1254.191604
5405	1253.498184
5406	1253.371783
5407	1253.14935
5408	1252.97675
5409	1252.799169
5410	1252.312637
5411	1251.771349
5412	1251.462156
5413	1251.449864
5414	1250.567607
5415	1250.309903
5416	1250.187227
5417	1250.031148
5418	1249.965588
5419	1249.50547
5420	1249.161965
5421	1248.756075
5422	1248.349736
5423	1248.118382
5424	1247.603152
5425	1247.295652
5426	1247.039362
5427	1246.778494
5428	1246.217536
5429	1245.962673
5430	1245.755213
5431	1245.096278
5432	1244.647703
5433	1244.22759
5434	1243.901712
5435	1243.425346
5436	1243.168461
5437	1242.686586
5438	1242.150418
5439	1241.874112
5440	1241.491742
5441	1241.336134
5442	1241.061608
5443	1240.948824
5444	1240.760289
5445	1240.551781
5446	1240.420169
5447	1239.340475
5448	1238.990405
5449	1238.322063
5450	1237.956738
5451	1237.767715
5452	1237.0556
5453	1236.995108
5454	1236.437425
5455	1236.366338
5456	1235.99973
5457	1234.94052
5458	1234.592409
5459	1234.577475
5460	1234.520393
5461	1234.381273
5462	1233.513969
5463	1233.224774
5464	1232.740946
5465	1232.270507
5466	1232.230344
5467	1232.011964
5468	1231.71966
5469	1231.092755
5470	1230.276747
5471	1229.770843
5472	1228.833458
5473	1228.129695
5474	1227.502422
5475	1226.761307
5476	1226.195314
5477	1225.907167
5478	1225.412224
5479	1225.096268
5480	1225.061769
5481	1224.956279
5482	1224.624868
5483	1223.917707
5484	1223.665042
5485	1223.106526
5486	1222.989726
5487	1222.851547
5488	1222.599321
5489	1222.307629
5490	1221.553353
5491	1220.032132
5492	1218.885032
5493	1218.369018
5494	1218.337699
5495	1217.810213
5496	1217.179556
5497	1216.937419
5498	1216.604212
5499	1216.023485
5500	1216.00194
5501	1215.882361
5502	1215.470665
5503	1215.119983
5504	1215.08108
5505	1214.772753
5506	1214.406639
5507	1213.916133
5508	1213.470946
5509	1212.727971
5510	1212.158909
5511	1210.843719
5512	1210.520692
5513	1210.462836
5514	1210.438601
5515	1209.881714
5516	1209.644163
5517	1208.762805
5518	1208.287926
5519	1207.949444
5520	1207.836447
5521	1207.055374
5522	1206.645696
5523	1205.787766
5524	1205.242799
5525	1205.05506
5526	1204.487613
5527	1204.049113
5528	1203.682113
5529	1202.744412
5530	1202.091095
5531	1202.066012
5532	1201.81459
5533	1201.715166
5534	1201.543129
5535	1201.44621
5536	1201.338651
5537	1201.108852
5538	1200.772486
5539	1200.28287
5540	1200.161873
5541	1199.915325
5542	1199.312159
5543	1198.913785
5544	1198.394244
5545	1198.37283
5546	1198.102094
5547	1197.734053
5548	1197.252089
5549	1196.679493
5550	1196.498287
5551	1196.310589
5552	1195.954698
5553	1195.423682
5554	1195.389128
5555	1195.267172
5556	1195.052774
5557	1194.600055
5558	1194.29538
5559	1194.026086
5560	1193.928193
5561	1193.6341
5562	1193.27418
5563	1192.748991
5564	1192.500252
5565	1192.208376
5566	1191.939403
5567	1191.662219
5568	1191.628605
5569	1191.031355
5570	1189.909011
5571	1189.746288
5572	1189.583752
5573	1189.432171
5574	1189.377614
5575	1189.322214
5576	1189.081138
5577	1188.91587
5578	1188.793662
5579	1188.637295
5580	1188.432881
5581	1188.404387
5582	1187.824004
5583	1187.679471
5584	1186.360765
5585	1186.094263
5586	1184.558973
5587	1184.333866
5588	1184.236678
5589	1184.217504
5590	1184.124257
5591	1183.773758
5592	1182.234688
5593	1181.443064
5594	1181.276492
5595	1180.655825
5596	1180.146017
5597	1180.020645
5598	1179.92588
5599	1179.465396
5600	1178.815941
5601	1177.937109
5602	1177.515043
5603	1176.685028
5604	1176.609197
5605	1176.36443
5606	1176.089806
5607	1175.961304
5608	1175.554006
5609	1175.457391
5610	1175.309833
5611	1175.17421
5612	1174.386226
5613	1174.046371
5614	1173.305438
5615	1172.579281
5616	1172.236291
5617	1171.864553
5618	1171.512618
5619	1171.273217
5620	1170.902281
5621	1170.717594
5622	1170.489339
5623	1170.38125
5624	1169.995051
5625	1169.332123
5626	1169.21003
5627	1169.148693
5628	1169.138238
5629	1168.614249
5630	1168.489378
5631	1167.754319
5632	1167.265354
5633	1167.051518
5634	1166.714236
5635	1166.524114
5636	1166.390481
5637	1165.902222
5638	1165.61021
5639	1165.454304
5640	1165.024401
5641	1164.383874
5642	1164.288963
5643	1164.002886
5644	1163.643991
5645	1163.148498
5646	1163.052481
5647	1162.592923
5648	1162.239451
5649	1161.261958
5650	1161.044294
5651	1160.751628
5652	1160.611562
5653	1160.505447
5654	1159.955172
5655	1159.528932
5656	1158.994442
5657	1158.339746
5658	1157.795616
5659	1157.665884
5660	1157.340329
5661	1157.215804
5662	1157.131773
5663	1156.760451
5664	1156.603198
5665	1156.575826
5666	1156.440488
5667	1156.343009
5668	1155.89539
5669	1155.755991
5670	1155.41445
5671	1155.313175
5672	1155.171973
5673	1155.150309
5674	1153.525185
5675	1153.274286
5676	1152.674043
5677	1152.487195
5678	1152.454231
5679	1152.422299
5680	1152.375851
5681	1151.891442
5682	1151.595204
5683	1150.896011
5684	1150.378815
5685	1149.676313
5686	1149.324447
5687	1148.864721
5688	1148.743134
5689	1148.217361
5690	1148.138019
5691	1147.981586
5692	1147.556859
5693	1147.528187
5694	1146.58032
5695	1146.544713
5696	1146.219967
5697	1146.043582
5698	1145.736557
5699	1145.437102
5700	1145.152728
5701	1144.689282
5702	1144.58173
5703	1144.494361
5704	1143.90715
5705	1143.650057
5706	1143.295709
5707	1143.122903
5708	1143.100327
5709	1142.906293
5710	1142.543176
5711	1142.450709
5712	1142.198861
5713	1142.006241
5714	1141.343769
5715	1141.169466
5716	1141.023259
5717	1140.615911
5718	1140.532232
5719	1140.31178
5720	1139.984861
5721	1139.836343
5722	1139.19758
5723	1139.072073
5724	1138.854267
5725	1138.580911
5726	1138.343462
5727	1138.310408
5728	1138.03664
5729	1137.518263
5730	1137.009464
5731	1136.223225
5732	1136.02585
5733	1135.693532
5734	1134.567147
5735	1133.972626
5736	1133.878588
5737	1133.181387
5738	1132.932728
5739	1132.501642
5740	1132.252772
5741	1132.211219
5742	1132.004445
5743	1131.866045
5744	1131.580738
5745	1131.527275
5746	1131.156807
5747	1131.033466
5748	1130.424854
5749	1130.21398
5750	1129.679587
5751	1129.370546
5752	1128.898991
5753	1127.332511
5754	1127.091773
5755	1126.750446
5756	1126.36361
5757	1125.74752
5758	1125.629505
5759	1125.454613
5760	1124.840603
5761	1124.563815
5762	1124.215105
5763	1123.837303
5764	1123.244367
5765	1122.61699
5766	1122.482861
5767	1122.334208
5768	1121.390772
5769	1121.043787
5770	1120.824828
5771	1120.655903
5772	1119.92383
5773	1119.51826
5774	1119.229206
5775	1118.863527
5776	1118.323808
5777	1117.785406
5778	1117.705927
5779	1117.336358
5780	1116.893294
5781	1116.424743
5782	1116.018981
5783	1115.932134
5784	1115.916598
5785	1115.229247
5786	1115.039532
5787	1114.733352
5788	1114.71282
5789	1114.476222
5790	1114.005857
5791	1113.742463
5792	1113.006724
5793	1112.528725
5794	1112.011908
5795	1111.982461
5796	1111.913244
5797	1111.367127
5798	1110.963461
5799	1110.747565
5800	1110.605083
5801	1110.573398
5802	1110.325556
5803	1110.029042
5804	1109.887072
5805	1109.368804
5806	1109.283964
5807	1109.154566
5808	1109.044058
5809	1108.860187
5810	1108.715534
5811	1108.121752
5812	1107.717627
5813	1107.203501
5814	1107.113831
5815	1106.040764
5816	1105.524089
5817	1105.08128
5818	1105.050785
5819	1104.780461
5820	1104.197869
5821	1103.809008
5822	1103.640226
5823	1103.38133
5824	1102.683614
5825	1102.356657
5826	1101.108093
5827	1100.865481
5828	1100.418237
5829	1099.792171
5830	1099.424915
5831	1099.291487
5832	1098.741945
5833	1098.120767
5834	1097.953521
5835	1096.94198
5836	1096.752343
5837	1096.55712
5838	1096.038576
5839	1095.996142
5840	1095.625719
5841	1095.153466
5842	1094.901879
5843	1094.722225
5844	1094.420581
5845	1093.925657
5846	1093.545582
5847	1093.183339
5848	1093.031299
5849	1092.784025
5850	1092.394377
5851	1091.427552
5852	1090.905063
5853	1090.7465
5854	1090.67956
5855	1090.42434
5856	1089.831952
5857	1089.42728
5858	1088.964228
5859	1088.892086
5860	1088.649326
5861	1088.421326
5862	1088.363295
5863	1087.783649
5864	1087.706376
5865	1087.488198
5866	1086.778226
5867	1086.50554
5868	1086.263533
5869	1085.757417
5870	1085.097806
5871	1084.690155
5872	1083.983824
5873	1083.827845
5874	1083.083407
5875	1082.929993
5876	1082.754814
5877	1082.319975
5878	1081.950756
5879	1081.750153
5880	1081.669421
5881	1081.372772
5882	1080.733157
5883	1080.679487
5884	1080.53445
5885	1080.287155
5886	1080.043061
5887	1079.600939
5888	1079.413862
5889	1079.123986
5890	1078.96197
5891	1078.831591
5892	1078.592191
5893	1078.234436
5894	1077.923546
5895	1077.389061
5896	1077.19495
5897	1076.714794
5898	1076.474666
5899	1076.0896
5900	1075.954756
5901	1075.778439
5902	1075.714482
5903	1075.551321
5904	1074.844052
5905	1074.324371
5906	1074.288109
5907	1074.132576
5908	1073.868455
5909	1073.508598
5910	1072.950446
5911	1072.785305
5912	1072.597606
5913	1072.48272
5914	1072.271169
5915	1071.913922
5916	1071.750233
5917	1071.145332
5918	1070.850258
5919	1070.088802
5920	1069.95041
5921	1069.794382
5922	1069.619727
5923	1069.170945
5924	1068.177219
5925	1067.937032
5926	1067.321858
5927	1067.189684
5928	1067.058122
5929	1065.343307
5930	1064.98208
5931	1064.208362
5932	1063.714776
5933	1063.201017
5934	1062.97311
5935	1062.939784
5936	1062.467628
5937	1062.175457
5938	1061.752663
5939	1061.516452
5940	1061.041146
5941	1060.987028
5942	1060.199851
5943	1059.543947
5944	1059.09391
5945	1058.574461
5946	1057.971036
5947	1057.469277
5948	1056.880384
5949	1056.499214
5950	1056.437722
5951	1056.314858
5952	1056.266119
5953	1056.06762
5954	1055.509137
5955	1055.191134
5956	1055.149381
5957	1054.87144
5958	1054.658912
5959	1054.533589
5960	1054.103409
5961	1053.726576
5962	1053.573664
5963	1053.351356
5964	1053.139055
5965	1052.631877
5966	1052.01235
5967	1051.895187
5968	1051.573899
5969	1050.599584
5970	1050.384493
5971	1049.953085
5972	1049.589741
5973	1049.521355
5974	1049.136563
5975	1049.044562
5976	1048.423774
5977	1048.154899
5978	1047.750884
5979	1047.557265
5980	1047.196491
5981	1046.796264
5982	1046.462561
5983	1045.598968
5984	1045.559349
5985	1045.326244
5986	1045.287403
5987	1044.989385
5988	1044.742157
5989	1044.671196
5990	1044.452871
5991	1044.151854
5992	1044.027529
5993	1043.966023
5994	1043.820498
5995	1043.169743
5996	1042.795322
5997	1042.221218
5998	1042.077157
5999	1041.69972
6000	1040.762265
6001	1040.650836
6002	1040.55797
6003	1040.535248
6004	1040.111503
6005	1039.928634
6006	1039.483245
6007	1039.350746
6008	1039.266669
6009	1039.214703
6010	1038.336732
6011	1037.932872
6012	1037.73569
6013	1037.657831
6014	1037.48318
6015	1037.379978
6016	1036.830764
6017	1036.584355
6018	1035.751136
6019	1035.312814
6020	1034.895685
6021	1034.68402
6022	1034.625802
6023	1032.726418
6024	1032.665451
6025	1032.379654
6026	1031.857315
6027	1031.670919
6028	1030.558888
6029	1029.543184
6030	1029.063201
6031	1028.521718
6032	1028.346908
6033	1027.974405
6034	1027.896625
6035	1027.610005
6036	1027.368225
6037	1027.168553
6038	1027.022484
6039	1026.700805
6040	1026.305079
6041	1026.113951
6042	1025.700943
6043	1025.541499
6044	1025.439916
6045	1025.043973
6046	1024.9383
6047	1024.457659
6048	1024.341308
6049	1024.006216
6050	1023.757689
6051	1023.7197
6052	1023.226696
6053	1022.95009
6054	1022.462976
6055	1022.05405
6056	1021.795796
6057	1021.132838
6058	1021.097446
6059	1020.885234
6060	1020.361888
6061	1020.154659
6062	1019.236722
6063	1019.122337
6064	1018.976553
6065	1018.658314
6066	1018.486233
6067	1018.322797
6068	1017.779428
6069	1017.387411
6070	1017.077136
6071	1016.750667
6072	1016.418988
6073	1015.669207
6074	1015.495702
6075	1015.31865
6076	1014.355961
6077	1014.01311
6078	1013.731392
6079	1013.290846
6080	1012.948073
6081	1012.639968
6082	1012.394815
6083	1011.898385
6084	1011.829301
6085	1011.419178
6086	1011.000947
6087	1010.639531
6088	1010.258654
6089	1010.225787
6090	1010.201116
6091	1009.562206
6092	1009.308319
6093	1009.233803
6094	1009.227375
6095	1009.02291
6096	1008.728014
6097	1008.271491
6098	1008.246576
6099	1007.935105
6100	1007.55341
6101	1007.280691
6102	1006.834838
6103	1005.915833
6104	1005.799405
6105	1005.426192
6106	1005.260628
6107	1005.117349
6108	1005.025893
6109	1004.821709
6110	1004.741057
6111	1004.698546
6112	1003.98118
6113	1003.713796
6114	1003.462427
6115	1003.237636
6116	1003.075835
6117	1002.779716
6118	1002.469789
6119	1002.036731
6120	1001.781583
6121	1001.140712
6122	1000.457268
6123	1000.34029
6124	1000.190482
6125	1000.109645
6126	999.2764573
6127	998.9554506
6128	998.0549771
6129	998.0094046
6130	997.842298
6131	997.7828413
6132	997.0833146
6133	996.8153175
6134	996.6387155
6135	996.2539281
6136	995.9195026
6137	995.7198882
6138	995.5708658
6139	995.4104526
6140	994.7417797
6141	994.4877477
6142	994.4480706
6143	994.2355052
6144	993.8984501
6145	993.739941
6146	993.7131016
6147	993.1482004
6148	992.7604021
6149	991.9454203
6150	991.5814008
6151	990.655624
6152	990.0144371
6153	989.2654535
6154	988.756397
6155	988.7083151
6156	988.2986486
6157	988.2646165
6158	987.9634116
6159	987.7881018
6160	987.4941514
6161	987.3388838
6162	986.8910415
6163	986.6157721
6164	986.2640646
6165	985.9928253
6166	985.1837733
6167	984.9764852
6168	984.0924549
6169	983.7858525
6170	983.3483421
6171	983.228648
6172	983.1034536
6173	982.9846531
6174	982.7456581
6175	982.5927611
6176	982.2428684
6177	982.004589
6178	981.7140387
6179	981.5945071
6180	981.4265487
6181	981.2669125
6182	981.1256808
6183	980.8803514
6184	980.4938933
6185	980.4264691
6186	980.082812
6187	979.8909044
6188	979.4194345
6189	978.8679437
6190	978.2637323
6191	978.2561273
6192	978.0850396
6193	977.6105437
6194	977.5372772
6195	977.2427483
6196	977.1336922
6197	976.9139849
6198	976.7298141
6199	976.3677094
6200	976.2267188
6201	976.1031488
6202	975.7166577
6203	975.2131017
6204	974.9059322
6205	974.688832
6206	974.0793624
6207	973.522277
6208	973.420573
6209	973.2866901
6210	973.1531328
6211	972.9676775
6212	972.6091111
6213	972.1326707
6214	971.5814902
6215	971.2763381
6216	970.8456553
6217	970.4505143
6218	969.8119306
6219	969.7147245
6220	969.5594818
6221	968.8732719
6222	968.7822642
6223	968.4082547
6224	967.9982444
6225	967.5968151
6226	967.41854
6227	966.721655
6228	966.6257311
6229	966.5076768
6230	966.2455026
6231	966.0035588
6232	965.7496006
6233	965.6403142
6234	965.255155
6235	964.8344793
6236	964.522284
6237	963.9914788
6238	963.8639369
6239	963.7587079
6240	963.2679381
6241	962.7420025
6242	962.4293601
6243	962.2885262
6244	962.1031717
6245	961.6234005
6246	961.5985084
6247	961.3682603
6248	961.1679998
6249	960.7194576
6250	960.1878281
6251	960.0066762
6252	959.4943029
6253	958.9646971
6254	958.8093302
6255	958.3134592
6256	957.994444
6257	957.8559252
6258	957.5744425
6259	957.3755085
6260	956.9786547
6261	956.7613905
6262	956.15648
6263	955.8749651
6264	955.6307336
6265	955.4476301
6266	955.0791038
6267	954.8765741
6268	954.7908957
6269	954.5656515
6270	954.2670623
6271	953.6859842
6272	953.4197142
6273	953.0432698
6274	952.4934187
6275	952.3728829
6276	951.9979969
6277	951.0253358
6278	950.9571969
6279	950.6762036
6280	950.4295373
6281	950.0488494
6282	949.9366681
6283	948.9633209
6284	948.8054108
6285	948.5578093
6286	948.4975247
6287	947.9303581
6288	947.8347617
6289	947.5705491
6290	947.1056084
6291	946.7410091
6292	946.4049381
6293	946.0745816
6294	945.8289393
6295	945.3110129
6296	944.7771544
6297	944.7530537
6298	944.1150413
6299	943.9424036
6300	943.81662
6301	943.686917
6302	943.2822679
6303	943.097789
6304	942.933966
6305	942.7085571
6306	942.2087253
6307	941.7925776
6308	941.6928364
6309	941.6393946
6310	941.6327801
6311	941.5198565
6312	941.3661522
6313	941.0313054
6314	940.9588174
6315	940.7099078
6316	940.6754373
6317	940.5734831
6318	940.5328784
6319	940.4989284
6320	940.2237121
6321	940.1324256
6322	939.9473987
6323	939.8711992
6324	939.517451
6325	939.3345575
6326	939.249642
6327	939.0958284
6328	938.6689944
6329	938.4029901
6330	938.2703251
6331	938.0589265
